Lung_R Dose (Gy),Lung_R Value (% of 1462.670 cc),L_kidney Dose (Gy),L_kidney Value (% of 156.316 cc),R_DeepFemoral Dose (Gy),R_DeepFemoral Value (% of 6327.210 cc),L_AnteriorTib Dose (Gy),L_AnteriorTib Value (% of 1734.620 cc),L_Arm Region Dose (Gy),L_Arm Region Value (% of 1127.230 cc),L_InterIliac Dose (Gy),L_InterIliac Value (% of 2372.120 cc),R_PostTib Dose (Gy),R_PostTib Value (% of 1681.970 cc),Spleen Dose (Gy),Spleen Value (% of 153.090 cc),L_heart Dose (Gy),L_heart Value (% of 165.252 cc),Lung_L Dose (Gy),Lung_L Value (% of 1460.820 cc),Liver Dose (Gy),Liver Value (% of 1795.660 cc),Brain Dose (Gy),Brain Value (% of 1276.600 cc),R_Heart Dose (Gy),R_Heart Value (% of 147.662 cc),R_AnteriorTib Dose (Gy),R_AnteriorTib Value (% of 1752.930 cc),S_int Dose (Gy),S_int Value (% of 1231.790 cc),R_InterIliac Dose (Gy),R_InterIliac Value (% of 2566.170 cc),R_Arm Region Dose (Gy),R_Arm Region Value (% of 1074.610 cc),R_Kidney Dose (Gy),R_Kidney Value (% of 153.867 cc),L_DeepFemoral Dose (Gy),L_DeepFemoral Value (% of 6255.930 cc),Pancreas Dose (Gy),Pancreas Value (% of 129.320 cc),L_int Dose (Gy),L_int Value (% of 825.443 cc),Stomach Dose (Gy),Stomach Value (% of 282.426 cc),L_PostTib Dose (Gy),L_PostTib Value (% of 1853.340 cc),
197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.013174,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.000000,197.700000,0.049531,
197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.013174,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.000000,197.900000,0.049531,
198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.013061,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.000000,198.100000,0.049531,
198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.013061,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.000000,198.300000,0.049531,
198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.013061,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.000000,198.500000,0.049531,
198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.012723,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.000000,198.700000,0.049531,
198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.012723,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.000000,198.900000,0.049531,
199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.012723,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.000000,199.100000,0.049531,
199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.012611,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.000000,199.300000,0.049320,
199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.012611,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.000000,199.500000,0.049214,
199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.012611,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.000000,199.700000,0.049214,
199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.012611,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.000000,199.900000,0.049004,
200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.012611,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.000000,200.100000,0.049004,
200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.012611,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.000000,200.300000,0.048898,
200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.012611,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.000000,200.500000,0.048688,
200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.012498,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.000000,200.700000,0.048688,
200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.012498,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.000000,200.900000,0.048582,
201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.012498,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.000000,201.100000,0.048582,
201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.012498,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.000000,201.300000,0.048477,
201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.012273,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.000000,201.500000,0.048371,
201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.012273,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.000000,201.700000,0.048266,
201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.012273,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.000000,201.900000,0.048161,
202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.012273,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.000000,202.100000,0.048055,
202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.012160,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.000000,202.300000,0.047844,
202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.012160,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.000000,202.500000,0.047844,
202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.012160,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.000000,202.700000,0.047739,
202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.012160,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.000000,202.900000,0.047423,
203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.012160,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.000000,203.100000,0.047423,
203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.012048,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.000000,203.300000,0.047212,
203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.012048,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.000000,203.500000,0.047107,
203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.012048,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.000000,203.700000,0.047001,
203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.012048,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.000000,203.900000,0.047001,
204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.011823,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.000000,204.100000,0.046896,
204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.011823,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.000000,204.300000,0.046685,
204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.011823,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.000000,204.500000,0.046685,
204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.011710,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.000000,204.700000,0.046580,
204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.011710,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.000000,204.900000,0.046474,
205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.011710,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.000000,205.100000,0.046369,
205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.011710,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.000000,205.300000,0.046264,
205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.011597,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.000000,205.500000,0.046264,
205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.011597,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.000000,205.700000,0.046264,
205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.011597,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.000000,205.900000,0.046264,
206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.011597,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.000000,206.100000,0.046158,
206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.011597,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.000000,206.300000,0.046053,
206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.011597,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.000000,206.500000,0.045842,
206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.011597,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.000000,206.700000,0.045631,
206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.011597,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.000000,206.900000,0.045421,
207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.011597,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.000000,207.100000,0.045421,
207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.011597,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.000000,207.300000,0.045421,
207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.011597,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.000000,207.500000,0.045315,
207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.011597,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.000000,207.700000,0.045210,
207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.011597,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.000000,207.900000,0.045104,
208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.011597,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.000000,208.100000,0.045104,
208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.011597,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.000000,208.300000,0.044894,
208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.011597,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.000000,208.500000,0.044578,
208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.011372,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.000000,208.700000,0.044578,
208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.011260,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.000000,208.900000,0.044367,
